location_id,latitude,longitude,route_segment,n_chargers_proposed,grid_status,distributor_network,source,connection_distance_km,available_capacity_mw,is_tent,tent_tier,nearest_substation_id,estimated_demand_kw,fixed_cost_eur,candidate_id
STAV2_0068,36.867458635136494,-2.377355276558308,N-347AL,4,Congested,Endesa,high_imd,4.2510972965506015,0.0,True,comprehensive,TOYO,600,200000.0,CAND_01940
STAV2_0069,36.165764,-5.360959,N-351,2,Congested,Endesa,upgrade,1.4176812276185298,0.0,False,none,CRINAVIS,300,50000.0,CAND_00620
STAV2_0070,37.28337,-5.932176,N-4,2,Congested,Endesa,upgrade,2.8765775734010304,0.0,False,none,DOSHMNAS,300,50000.0,CAND_00693
STAV2_0071,37.93162036196326,-4.651899209489412,N-4,2,Congested,Endesa,high_imd,3.3538466019782924,0.0,False,none,SRAFAELN,300,200000.0,CAND_01949
STAV2_0072,40.02904075951177,-2.1661595797326982,N-420,2,Sufficient,Endesa,grid_friendly,3.39401318455809,81.67,False,none,CIUDADELA,300,150000.0,CAND_01346
STAV2_0073,40.121244642586156,-1.3913231641084405,N-420A,2,Congested,Endesa,high_imd,22.09978241647153,0.0,False,none,VILLEL,300,500000.0,CAND_01990
STAV2_0074,41.111794902239495,0.7013965954031061,N-420A,2,Congested,Endesa,high_imd,5.0532818468537295,0.0,False,none,AUBALS,300,300000.0,CAND_01995
STAV2_0075,39.13896794765962,-5.186272382574811,N-430A,2,Congested,Endesa,high_imd,0.5313569178725522,0.0,False,none,PTO_PENA,300,200000.0,CAND_02009
STAV2_0076,37.24739,-7.19851,N-431,2,Sufficient,Endesa,upgrade,0.9002313685868808,5.16,False,none,LEPE,300,50000.0,CAND_00595
STAV2_0077,37.55201731957217,-4.045061451648945,N-432A,2,Congested,Endesa,high_imd,4.12648659736921,0.0,False,none,ALCAUDET,300,200000.0,CAND_02039
STAV2_0078,38.13942934931493,-4.935629099158727,N-432A,2,Congested,Endesa,high_imd,3.1972978793750952,0.0,False,none,PTE_NUEV,300,200000.0,CAND_02032
STAV2_0079,38.292553376367,-5.231312480479327,N-432A,2,Congested,Endesa,high_imd,3.9266596658935042,0.0,False,none,PENARROY,300,200000.0,CAND_02029
STAV2_0080,38.612698065738925,-6.623417549527818,N-432A,2,Congested,Endesa,high_imd,11.297874618799888,0.0,False,none,T_MIGUEL,300,300000.0,CAND_02025
