agent_id,station_id,node_id,sim_time_min,wait_time_min,charge_time_min,energy_kwh,soc_before_kwh,soc_after_kwh,price_per_kwh
TRIP_21649,EC_AP-1_07,AP-1_EC07,253.17532146594203,0.0,4.133800397203542,17.224168321681425,36.0790949381268,53.303263259808226,0.4
TRIP_21644,EC_AP-1_07,AP-1_EC07,282.37954428062886,0.0,3.9009343287303593,14.303425872011317,42.713270946864505,57.01669681887582,0.4
TRIP_22020,EC_AP-1_07,AP-1_EC07,294.2734306607972,0.0,7.122054957819886,14.244109915639772,31.13265735464407,45.37676727028384,0.4
TRIP_08005,EC_AP-2_12,AP-2_EC12,297.0724237268515,0.0,17.588808038436675,37.476412770867896,15.303587229132107,52.78,0.4
TRIP_14970,EC_AP-4_07,AP-4_EC07,299.92310604271995,0.0,10.16885019316611,34.74357149331754,28.696493664928475,63.440065158246014,0.4
TRIP_27284,EC_AP-2_12,AP-2_EC12,300.7637625191169,0.0,8.00250648707661,11.885897908568545,33.114102091431455,45.0,0.4
TRIP_21808,EC_AP-1_07,AP-1_EC07,305.93975516235093,0.0,6.201025257875795,12.40205051575159,36.76475839415736,49.16680890990895,0.4
TRIP_22066,EC_AP-1_08,AP-1_EC08,308.86609420939925,0.0,9.882510622579991,22.235648900804982,22.731348579568184,44.966997480373166,0.4
TRIP_31400,EC_A-92_00,A-92_EC00,318.3747352511976,0.0,11.06691009931455,24.900547723457734,20.157479629535402,45.058027352993136,0.4
TRIP_08752,EC_AP-2_10,AP-2_EC10,319.13513982133713,0.0,16.264828499758053,36.470621338145136,9.429378661854862,45.9,0.4
TRIP_12047,EC_A-3_10,A-3_EC10,322.96110499881775,0.0,12.312345809720409,24.624691619440817,25.5252819239629,50.14997354340372,0.4
TRIP_22694,EC_AP-1_08,AP-1_EC08,327.5356109106789,0.0,5.737210522035106,12.908723674578987,40.59213768799564,53.500861362574625,0.4
TRIP_37486,EC_A-92_14,A-92_EC14,331.27527904551937,0.0,12.440681112781062,20.73446852130177,25.832710867441143,46.567179388742915,0.4
TRIP_08548,EC_AP-2_12,AP-2_EC12,332.4994593334464,0.0,12.84069490819545,50.789440301312716,17.460559698687284,68.25,0.4
TRIP_48995,EC_A-66_14,A-66_EC14,335.1270256864773,0.0,20.62962973519338,32.9311033220965,12.068896677903505,45.0,0.4
TRIP_42124,EC_AP-1_07,AP-1_EC07,335.71144129069023,0.0,12.85667687664863,26.35327639711695,27.00672360288305,53.36,0.4
TRIP_43142,EC_AP-2_12,AP-2_EC12,335.96227099274444,0.0,12.046870851962247,47.4818400670077,20.768159932992297,68.25,0.4
TRIP_03224,EC_AP-1_08,AP-1_EC08,338.8497123191515,0.0,5.19538044289494,21.647418512062252,32.95951728472366,54.60693579678591,0.4
TRIP_13976,EC_A-3_11,A-3_EC11,341.27302367786007,0.0,11.636747818629216,45.77299409478674,22.47700590521326,68.25,0.4
TRIP_00599,EC_AP-1_07,AP-1_EC07,341.7281326834018,0.0,5.236258007991516,10.737290190689883,35.162709809310115,45.9,0.4
TRIP_31160,EC_AP-7_01,AP-7_EC01,343.44179218890076,0.0,12.310118169494928,42.059570412441005,23.690904462157874,65.75047487459888,0.4
TRIP_39475,EC_A-8_10,A-8_EC10,343.6102027870603,0.0,16.998729805055877,38.247142061375726,5.442174976055149,43.689317037430875,0.4
TRIP_21803,EC_AP-1_07,AP-1_EC07,344.0383446577752,0.0,7.9954366699051675,17.989732507286625,35.72104545497293,53.710777962259556,0.4
TRIP_01630,EC_AP-1_07,AP-1_EC07,344.3112410180467,0.0,10.446228720417862,40.812497852239424,27.437502147760576,68.25,0.4
TRIP_15566,EC_AP-4_05,AP-4_EC05,345.6789704072888,0.0,7.305149393278576,10.723636085571819,34.27636391442818,45.0,0.4
TRIP_05592,EC_AP-2_04,AP-2_EC04,347.3970569578273,0.0,13.625058430830498,25.363020087467447,33.13697991253255,58.5,0.4
TRIP_27259,EC_AP-2_12,AP-2_EC12,347.42900292192405,0.0,5.169434002072654,10.581367510212537,35.31863248978746,45.9,0.4
