agent_id,station_id,node_id,sim_time_min,wait_time_min,charge_time_min,energy_kwh,soc_before_kwh,soc_after_kwh,price_per_kwh
TRIP_45155,EC_AP-9_00,AP-9_EC00,167.8706486514187,0.0,13.638662561066424,34.096656402666056,27.424628664264844,61.5212850669309,0.4
TRIP_47500,EC_A-7S_03,A-7S_EC03,263.41659352745535,0.0,19.03497925221037,37.060345751541625,19.85899942930628,56.919345180847905,0.4
TRIP_22706,EC_AP-1_08,AP-1_EC08,313.86409200514606,0.0,1.9291472677843917,7.0735399818761024,49.596554182345926,56.67009416422203,0.4
TRIP_47904,EC_A-7S_07,A-7S_EC07,322.45599134358866,0.0,5.449062246067987,19.979894902249285,35.61276682273419,55.59266172498347,0.4
TRIP_00999,EC_AP-1_05,AP-1_EC05,327.71118001187546,0.0,16.036658818676745,32.08308040850281,23.116919591497194,55.2,0.4
TRIP_12050,EC_A-3_05,A-3_EC05,327.91335450128463,0.0,12.56377710953288,25.694251921106517,27.665748078893483,53.36,0.4
TRIP_05070,EC_AP-2_05,AP-2_EC05,329.1424464071231,0.0,4.530181536611487,7.144988735435518,48.055011264564484,55.2,0.4
TRIP_22408,EC_AP-1_08,AP-1_EC08,331.0504359855407,0.0,2.163164439387332,4.867119988621496,51.11827235063351,55.98539233925501,0.4
TRIP_27828,EC_AP-2_12,AP-2_EC12,332.0134478238498,0.0,5.59050709120242,9.293917408211293,49.20608259178871,58.5,0.4
TRIP_01568,EC_AP-1_07,AP-1_EC07,333.7252893059987,0.0,4.209372560692666,14.82559718671778,53.42440281328222,68.25,0.4
TRIP_26629,EC_AP-68_09,AP-68_EC09,334.19924351417774,0.0,10.919158899659699,25.478037432539296,24.211354463098687,49.68939189563798,0.4
TRIP_42707,EC_AP-68_07,AP-68_EC07,335.2738974758621,0.0,11.807266846317948,46.48349004348978,21.766509956510223,68.25,0.4
TRIP_12909,EC_A-3_11,A-3_EC11,335.5507491771554,0.0,4.392570118097116,8.768685114269616,37.13131488573038,45.9,0.4
TRIP_04324,EC_AP-2_05,AP-2_EC05,336.5699000912512,0.0,15.658020955109397,33.132141833381525,19.647858166618477,52.78,0.4
TRIP_03183,EC_AP-68_07,AP-68_EC07,337.10624360801876,0.0,14.233801338575178,29.927647696179534,22.852352303820467,52.78,0.4
