agent_id,origin,destination,departure_time_min,arrival_time_min,status,num_charge_stops,total_wait_min,total_charge_min,total_energy_charged_kwh,total_distance_km,route_node_count,initial_soc_kwh,final_soc_kwh,generalized_cost_eur
TRIP_45155,ACO,VIG,152.6376976533508,244.4442381303305,completed,1,0.0,13.638662561066424,34.096656402666056,156.33575583182648,20,28.070144844153038,30.5171770187529,0.0
TRIP_36235,MUR,MAL,302.87599343346074,302.87599343346074,stranded,0,0.0,0.0,0.0,355.3814786779781,8,25.879237165957782,25.879237165957782,0.0
TRIP_21109,VLD,MAD,358.1271968526027,358.1271968526027,stranded,0,0.0,0.0,0.0,190.0,2,33.97801494232682,33.97801494232682,0.0
TRIP_45167,ACO,VIG,286.96968432429776,365.13756224021097,completed,0,0.0,0.0,0.0,156.33575583182648,20,43.049787935224494,16.53860639820308,0.0
TRIP_43879,MAL,GRN,303.2622477101696,368.45298704915865,completed,0,0.0,0.0,0.0,130.3814786779781,4,36.0496008363761,10.297269416285687,0.0
TRIP_36913,MUR,MAL,373.05984377474,373.05984377474,stranded,0,0.0,0.0,0.0,355.3814786779781,8,30.528971986948633,30.528971986948633,0.0
TRIP_43900,GRN,MAL,318.34232436983046,383.5330637088195,completed,0,0.0,0.0,0.0,130.3814786779781,4,34.391671197840914,7.221283491359696,0.0
TRIP_45847,VIG,ACO,307.9580694134058,386.12594732931905,completed,0,0.0,0.0,0.0,156.3357558318265,20,48.71590752973843,18.74422948474665,0.0
TRIP_45387,ACO,VIG,313.35286698540165,391.52074490131486,completed,0,0.0,0.0,0.0,156.33575583182648,20,51.332469086775504,18.560345376910035,0.0
TRIP_45025,ACO,VIG,316.21328537971453,394.38116329562774,completed,0,0.0,0.0,0.0,156.33575583182648,20,58.910010640015045,25.339107272312212,0.0
TRIP_45957,VIG,ACO,317.1647791508689,395.3326570667822,completed,0,0.0,0.0,0.0,156.3357558318265,20,39.719911448166265,9.60083919171856,0.0
TRIP_44847,ACO,VIG,317.34859728949056,395.5164752054038,completed,0,0.0,0.0,0.0,156.33575583182648,20,53.56156473622746,21.969392766378007,0.0
TRIP_20334,VLD,MAD,396.8187872348713,396.8187872348713,stranded,0,0.0,0.0,0.0,190.0,2,42.98831229352662,42.98831229352662,0.0
TRIP_19051,MAD,VLD,286.18509647747373,400.18509647747373,completed,0,0.0,0.0,0.0,190.0,2,34.32278967236638,6.218722992669022,0.0
TRIP_45463,VIG,ACO,322.34077628375906,400.5086541996723,completed,0,0.0,0.0,0.0,156.3357558318265,20,60.80060172203084,28.423792132585497,0.0
TRIP_45308,ACO,VIG,323.8773078236066,402.04518573951987,completed,0,0.0,0.0,0.0,156.33575583182648,20,43.61089174195218,12.00878129239916,0.0
TRIP_45808,VIG,ACO,325.1009579588451,403.26883587475834,completed,0,0.0,0.0,0.0,156.3357558318265,20,52.899670309147915,24.1835349921393,0.0
TRIP_45560,VIG,ACO,327.30337403135906,405.4712519472723,completed,0,0.0,0.0,0.0,156.3357558318265,20,43.87803965141188,13.204545665330286,0.0
TRIP_43942,GRN,MAL,341.7508714335844,406.9416107725734,completed,0,0.0,0.0,0.0,130.3814786779781,4,43.59384789537136,17.016637988844018,0.0
TRIP_21142,VLD,MAD,407.05559118740257,407.05559118740257,stranded,0,0.0,0.0,0.0,190.0,2,37.42982932545805,37.42982932545805,0.0
TRIP_40765,PMP,BIL,300.63265241403195,408.87680432103537,completed,0,0.0,0.0,0.0,180.4069198450058,19,41.411897721655826,12.113195260256884,0.0
TRIP_44850,ACO,VIG,330.8463393776273,409.0142172935406,completed,0,0.0,0.0,0.0,156.33575583182648,20,43.70469774271118,10.291474351720048,0.0
TRIP_44925,ACO,VIG,333.4931791484772,411.66105706439043,completed,0,0.0,0.0,0.0,156.33575583182648,20,63.1032300625519,29.385521631414854,0.0
TRIP_45000,ACO,VIG,333.9617340127212,412.1296119286344,completed,0,0.0,0.0,0.0,156.33575583182648,20,40.69502561747703,12.155076197189324,0.0
TRIP_39583,BIL,PMP,305.3845553373019,413.62870724430536,completed,0,0.0,0.0,0.0,180.4069198450058,19,35.182085498272556,7.2983869322547825,0.0
TRIP_39612,BIL,PMP,305.4005049125134,413.64465681951685,completed,0,0.0,0.0,0.0,180.4069198450058,19,43.73297852909974,13.240242604880535,0.0
TRIP_19922,MAD,VLD,300.53789541934486,414.53789541934486,completed,0,0.0,0.0,0.0,190.0,2,41.65787272663522,8.401307722848998,0.0
TRIP_39848,PMP,BIL,306.487496487515,414.7316483945184,completed,0,0.0,0.0,0.0,180.4069198450058,19,59.00340243471625,25.614544238226806,0.0
TRIP_45859,VIG,ACO,338.02982969001357,416.19770760592684,completed,0,0.0,0.0,0.0,156.3357558318265,20,41.936159633486206,9.196737685122315,0.0
TRIP_43906,GRN,MAL,351.1117150806896,416.3024544196786,completed,0,0.0,0.0,0.0,130.3814786779781,4,49.39648707493202,26.959397845970596,0.0
TRIP_45378,ACO,VIG,339.21151030648764,417.37938822240085,completed,0,0.0,0.0,0.0,156.33575583182648,20,56.29270527777793,25.62831529082966,0.0
TRIP_21225,VLD,MAD,303.4123583988106,417.4123583988106,completed,0,0.0,0.0,0.0,190.0,2,43.29868940020626,12.274546719334133,0.0
TRIP_21323,VLD,MAD,304.22981673622684,418.22981673622684,completed,0,0.0,0.0,0.0,190.0,2,47.95896354108999,12.516851091945234,0.0
TRIP_45883,VIG,ACO,341.2737451498097,419.441623065723,completed,0,0.0,0.0,0.0,156.3357558318265,20,53.759976711085706,21.013492165726348,0.0
TRIP_21311,VLD,MAD,305.6197439087181,419.6197439087181,completed,0,0.0,0.0,0.0,190.0,2,51.3203955464259,15.01956650124913,0.0
TRIP_45660,VIG,ACO,341.59828467268545,419.7661625885987,completed,0,0.0,0.0,0.0,156.3357558318265,20,45.52020845528211,16.31385859362014,0.0
TRIP_19891,MAD,VLD,306.08918544590597,420.08918544590597,completed,0,0.0,0.0,0.0,190.0,2,43.550694096081465,13.886566523767307,0.0
TRIP_18291,COR,MAL,308.65604690663463,420.64901123174957,completed,0,0.0,0.0,0.0,186.65494054185825,15,53.91344119471351,19.727926596044817,0.0
TRIP_40720,PMP,BIL,312.69311161457955,420.93726352158296,completed,0,0.0,0.0,0.0,180.4069198450058,19,40.39403444106392,13.225495057347587,0.0
TRIP_39822,PMP,BIL,313.66667994974443,421.9108318567479,completed,0,0.0,0.0,0.0,180.4069198450058,19,43.98053669879235,13.221075976390551,0.0
TRIP_45906,VIG,ACO,344.16700641641955,422.3348843323328,completed,0,0.0,0.0,0.0,156.3357558318265,20,43.94235059081496,16.44872072766046,0.0
TRIP_45415,ACO,VIG,344.3342052740339,422.50208318994714,completed,0,0.0,0.0,0.0,156.33575583182648,20,47.86582534540925,19.507169449709732,0.0
TRIP_20699,VLD,MAD,422.7722707897382,422.7722707897382,stranded,0,0.0,0.0,0.0,190.0,2,33.02886007110354,33.02886007110354,0.0
TRIP_25621,STD,PAL,305.78095015398014,423.3921126617744,completed,0,0.0,0.0,0.0,196.0186041796571,18,51.414693324182444,18.530374208594445,0.0
TRIP_20820,VLD,MAD,309.671733139771,423.671733139771,completed,0,0.0,0.0,0.0,190.0,2,41.89197570469087,8.745609629827506,0.0
TRIP_39826,PMP,BIL,315.8498695240737,424.0940214310772,completed,0,0.0,0.0,0.0,180.4069198450058,19,50.51581423449729,17.203823995941228,0.0
TRIP_19026,MAD,VLD,310.16671510945366,424.16671510945366,completed,0,0.0,0.0,0.0,190.0,2,36.435044311335595,6.526904000117561,0.0
TRIP_40446,PMP,BIL,316.11808224218134,424.3622341491848,completed,0,0.0,0.0,0.0,180.4069198450058,19,38.861898336395,7.287794098057855,0.0
TRIP_21044,VLD,MAD,310.9549488633943,424.9549488633943,completed,0,0.0,0.0,0.0,190.0,2,41.27314395173444,6.825000000000003,0.0
TRIP_40862,PMP,BIL,316.88182068869526,425.1259725956987,completed,0,0.0,0.0,0.0,180.4069198450058,19,51.923332481825774,21.037228688410067,0.0
TRIP_19726,MAD,VLD,311.467866384748,425.467866384748,completed,0,0.0,0.0,0.0,190.0,2,36.588757637329266,9.709788823421206,0.0
TRIP_39763,PMP,BIL,317.8378293978564,426.0819813048598,completed,0,0.0,0.0,0.0,180.4069198450058,19,46.87778862838099,15.451330620009852,0.0
TRIP_40586,PMP,BIL,317.8838593950739,426.1280113020773,completed,0,0.0,0.0,0.0,180.4069198450058,19,65.98976937015681,35.0146902919159,0.0
TRIP_38554,BIL,PMP,318.1046256663337,426.3487775733372,completed,0,0.0,0.0,0.0,180.4069198450058,19,55.54984675053988,26.887919404096948,0.0
TRIP_45649,VIG,ACO,349.023126036998,427.1910039529113,completed,0,0.0,0.0,0.0,156.3357558318265,20,42.244239561127934,13.331040938333711,0.0
TRIP_40703,PMP,BIL,318.9692124227435,427.2133643297469,completed,0,0.0,0.0,0.0,180.4069198450058,19,40.911367600074584,10.595736487743448,0.0
TRIP_38961,BIL,PMP,318.99287064734796,427.2370225543515,completed,0,0.0,0.0,0.0,180.4069198450058,19,42.29416662377307,10.709697412995762,0.0
TRIP_20911,VLD,MAD,313.69852680614883,427.69852680614883,completed,0,0.0,0.0,0.0,190.0,2,46.902370743214384,10.274530287158456,0.0
TRIP_45154,ACO,VIG,349.6820681000919,427.8499460160051,completed,0,0.0,0.0,0.0,156.33575583182648,20,45.60723301825581,15.20415805217807,0.0
TRIP_19587,MAD,VLD,314.23700777484123,428.23700777484123,completed,0,0.0,0.0,0.0,190.0,2,42.21803300498254,10.98679501678318,0.0
TRIP_38886,BIL,PMP,320.14912117833114,428.3932730853346,completed,0,0.0,0.0,0.0,180.4069198450058,19,52.67064483843349,19.800504141516228,0.0
TRIP_21025,VLD,MAD,314.9241390258698,428.9241390258698,completed,0,0.0,0.0,0.0,190.0,2,48.30888223656065,13.32386126824673,0.0
TRIP_20155,VLD,MAD,314.9562078340385,428.9562078340385,completed,0,0.0,0.0,0.0,190.0,2,43.89250957354228,11.582068886796037,0.0
