location_id,latitude,longitude,route_segment,n_chargers_proposed,grid_status,distributor_network,source,connection_distance_km,available_capacity_mw,is_tent,tent_tier,nearest_substation_id,estimated_demand_kw,fixed_cost_eur,candidate_id
STAV2_0043,41.66367987635938,-0.9667138716394909,N-125,4,Congested,Endesa,high_imd,2.3623931490211674,0.0,True,comprehensive,LOGISTICA,600,200000.0,CAND_01720
STAV2_0044,42.780630894982025,0.6794377253696151,N-141,2,Congested,Endesa,high_imd,1.012119734143686,0.0,False,none,BOSSOST,300,200000.0,CAND_01722
STAV2_0045,42.40166546022298,1.4624738186738202,N-145,2,Congested,Endesa,high_imd,10.231425448850976,0.0,False,none,ADRALL,300,300000.0,CAND_01723
STAV2_0046,42.46371865970286,1.9898433123900674,N-155,2,Congested,Endesa,high_imd,12.129885052721422,0.0,False,none,CERDANYA,300,300000.0,CAND_01724
STAV2_0047,41.39987384124101,-1.5319800687229634,N-2,4,Congested,Endesa,high_imd,3.911299571642366,0.0,True,none,EL_FRASNO,600,200000.0,CAND_01735
STAV2_0048,41.57644,-0.645362,N-2,4,Congested,Endesa,upgrade,2.945365876540699,0.0,True,none,NUEZ,600,50000.0,CAND_00756
STAV2_0049,41.981113,2.820589,N-2,4,Sufficient,Endesa,upgrade,2.059111010726238,156.71,True,none,SALT,600,50000.0,CAND_00805
STAV2_0050,42.230286,2.963316,N-2,4,Congested,Endesa,upgrade,1.359132526118251,0.0,True,none,S.LLOGAIA,600,50000.0,CAND_00660
STAV2_0051,40.79482429686459,-0.6578327434030337,N-211A,2,Congested,Endesa,high_imd,7.341468611552135,0.0,False,none,ESTERCUEL,300,300000.0,CAND_01752
STAV2_0052,40.82963388255695,-1.1793512410277849,N-211A,2,Congested,Endesa,high_imd,13.059856720398612,0.0,False,none,CALAMOCHA,300,300000.0,CAND_01750
STAV2_0053,40.33816,-1.10103,N-223,2,Congested,Endesa,upgrade,0.2731832520574974,0.0,False,none,EL_CERRO,300,50000.0,CAND_00683
STAV2_0054,41.824444,0.569217,N-230,4,Congested,Endesa,upgrade,2.9716065598322103,0.0,True,none,ALFARRAS,600,50000.0,CAND_00646
STAV2_0055,40.515218633253646,0.25477454809516487,N-232,2,Congested,Endesa,high_imd,15.345488091692957,0.0,False,none,MONTSIA,300,500000.0,CAND_01766
STAV2_0056,40.51278154360412,0.11949525638417963,N-232A,2,Congested,Endesa,high_imd,24.400939317856142,0.0,False,none,MONTSIA,300,500000.0,CAND_01777
STAV2_0057,41.51486,-0.636486,N-232A,2,Congested,Endesa,upgrade,0.4759140563042688,0.0,False,none,FUENTES,300,50000.0,CAND_01251
STAV2_0058,40.36329,-1.145989,N-234,2,Congested,Endesa,upgrade,1.8471639300476974,0.0,False,none,PLATEA,300,50000.0,CAND_01268
STAV2_0059,41.19991472028802,-1.5076402521315533,N-234A,2,Congested,Endesa,high_imd,12.950179926634544,0.0,False,none,DAROCA,300,300000.0,CAND_01789
STAV2_0060,41.266937,1.248363,N-240,4,Congested,Endesa,upgrade,3.0896694699987783,0.0,True,none,VALLS,600,50000.0,CAND_00649
STAV2_0061,42.03354,0.104773,N-240,4,Congested,Endesa,upgrade,3.045430559568207,0.0,True,none,BRILEN,600,50000.0,CAND_00219
STAV2_0062,42.141106164761325,-0.37414846926385814,N-240A,2,Congested,Endesa,high_imd,1.841467060510046,0.0,False,none,HUESCA_EST,300,200000.0,CAND_01795
STAV2_0063,42.611598157982804,-0.9099316615188695,N-240R,2,Congested,Endesa,high_imd,3.888630729008372,0.0,False,none,BERDUN,300,200000.0,CAND_01799
STAV2_0064,42.21382,2.208035,N-260,4,Sufficient,Endesa,upgrade,0.47816500652199356,63.94,True,none,RIPOLL,600,50000.0,CAND_01068
STAV2_0065,42.22225877077022,2.8059372173120174,N-260A,2,Congested,Endesa,high_imd,7.251814821897395,0.0,False,none,SERINYA,300,300000.0,CAND_01814
STAV2_0066,42.61742653860393,-0.15533498629487955,N-260A,2,Congested,Endesa,high_imd,6.105595479185885,0.0,False,none,SARVISE,300,300000.0,CAND_01812
STAV2_0067,42.36297889991612,1.8048127877752609,N-260R,4,Congested,Endesa,high_imd,7.681429683995733,0.0,True,comprehensive,CERDANYA,600,300000.0,CAND_01816
STAV2_0068,41.510451117753426,0.2847233941544442,N-2A,2,Congested,Endesa,high_imd,3.091944554527646,0.0,False,none,FRAGA,300,200000.0,CAND_01818
STAV2_0069,41.32614333624359,-1.7917243633057707,N-2R,2,Congested,Endesa,high_imd,0.20004392319896697,0.0,False,none,ATECA,300,200000.0,CAND_01822
STAV2_0070,38.01387,-3.383437,N-322,4,Congested,Endesa,upgrade,1.196586420746577,0.0,True,none,UBEDA,600,50000.0,CAND_01297
STAV2_0071,38.067038665828534,-3.577812617656734,N-322A,2,Congested,Endesa,high_imd,1.261448563935338,0.0,False,none,TRADEMA,300,200000.0,CAND_01856
STAV2_0072,38.154325597334164,-3.0167042152196246,N-322A,2,Congested,Endesa,high_imd,1.6722100123216415,0.0,False,none,VVAARZOB,300,200000.0,CAND_01857
STAV2_0073,36.837849928175594,-3.5184620855889177,N-323,4,Congested,Endesa,high_imd,0.3076295546652175,0.0,True,comprehensive,IZBOR,600,200000.0,CAND_01865
STAV2_0074,37.81658,-3.771396,N-323,4,Congested,Endesa,upgrade,1.4172876464208684,0.0,True,comprehensive,V_COSTAL,600,50000.0,CAND_00125
STAV2_0075,36.8933527729625,-3.509273037092431,N-323A,2,Congested,Endesa,high_imd,2.8566184583766057,0.0,False,none,TABLATE,300,200000.0,CAND_01870
STAV2_0076,37.285664,-3.675543,N-323A,2,Congested,Endesa,upgrade,4.901709358469554,0.0,False,none,CAPARACE,300,50000.0,CAND_00311
STAV2_0077,40.24011398201895,-1.1836880617005536,N-330,4,Congested,Endesa,high_imd,0.0904104262728516,0.0,True,none,VILLEL,600,200000.0,CAND_01875
STAV2_0078,41.33516,-1.22134,N-330,4,Congested,Endesa,upgrade,1.845225962810197,0.0,True,none,CARIÑENA,600,50000.0,CAND_01031
STAV2_0079,42.22500668648688,-0.4413760665639473,N-330,4,Congested,Endesa,high_imd,6.801561812994561,0.0,True,none,SASO_PLANO,600,300000.0,CAND_01882
STAV2_0080,40.0965071207502,-1.2732937578811732,N-330A,2,Congested,Endesa,high_imd,17.773986990143342,0.0,False,none,VILLEL,300,500000.0,CAND_01885
STAV2_0081,42.327736846714345,-0.4089967092480236,N-330A,2,Congested,Endesa,high_imd,2.3791193862093674,0.0,False,none,MONREPOS,300,200000.0,CAND_01892
