od_pair,total,completed,avg_wait_min,avg_charge_stops,completion_rate_pct
SCQ→PON,2,2,0.0,0.5,100.0
STD→ZAR,2,2,0.0,4.0,100.0
SEG→BAD,2,2,0.0,3.0,100.0
SEG→BUR,2,2,0.0,2.0,100.0
BIL→LEO,2,2,0.0,1.5,100.0
SEV→CAR,2,2,0.0,3.5,100.0
BUR→CAR,2,2,0.0,3.0,100.0
BIL→CRE,2,2,0.0,1.0,100.0
STD→LOG,2,2,0.0,1.5,100.0
BCN→TER,2,2,0.0,3.0,100.0
STD→BIL,2,2,0.0,1.5,100.0
SOR→VAL,2,2,0.0,2.0,100.0
BCN→LOG,2,2,0.0,2.5,100.0
SSB→OVI,2,2,0.0,2.5,100.0
BCN→GUA,2,2,0.0,2.5,100.0
BCN→CUE,2,2,0.0,2.0,100.0
SAL→ZAR,2,2,0.0,3.0,100.0
SAL→OVI,2,2,0.0,2.0,100.0
VAL→CRE,2,2,0.0,2.0,100.0
PMP→BUR,2,2,0.0,2.0,100.0
ALM→MAD,2,2,0.0,4.0,100.0
OVI→OUR,2,2,0.0,1.5,100.0
OVI→PMP,2,2,0.0,1.5,100.0
OVI→SSB,2,2,0.0,2.0,100.0
OVI→ZAR,2,2,0.0,3.0,100.0
TER→TAR,2,2,0.0,0.5,100.0
TER→SOR,2,2,0.0,1.0,100.0
CAC→ALB,2,2,0.0,3.5,100.0
TER→BCN,2,2,0.0,2.0,100.0
PMP→OVI,2,2,0.0,2.5,100.0
BAD→HUE,2,2,0.0,1.5,100.0
PMP→STD,2,2,0.0,1.0,100.0
MUR→BUR,2,2,0.0,4.0,100.0
PMP→VLD,2,2,0.0,2.5,100.0
BUR→PMP,2,2,0.0,2.5,100.0
BUR→LOG,2,2,0.0,1.0,100.0
PON→VIG,2,2,0.0,1.0,100.0
BAD→GRN,2,2,0.0,2.0,100.0
SAL→LEO,2,2,0.0,1.0,100.0
TAL→SEV,2,2,0.0,2.5,100.0
CAC→ZAM,2,2,0.0,1.0,100.0
MER→JER,2,2,0.0,2.0,100.0
MUR→BCN,2,2,0.0,3.0,100.0
ZAR→CAR,2,2,0.0,2.5,100.0
GRN→VAL,2,2,0.0,2.0,100.0
MAD→BAD,2,2,0.0,2.0,100.0
JER→MUR,2,2,0.0,3.0,100.0
GIJ→CAC,2,2,0.0,2.5,100.0
JER→JAE,2,2,0.0,1.5,100.0
VLD→COR,2,2,0.0,3.0,100.0
JER→GRN,2,2,0.0,2.0,100.0
ZAR→CAS,2,2,0.0,2.5,100.0
LEO→ACO,2,2,0.0,2.0,100.0
VLD→BCN,2,2,0.0,6.5,100.0
JER→ALG,2,2,0.0,0.5,100.0
VLD→BAD,2,2,0.0,1.5,100.0
VLD→AVL,2,2,0.0,1.0,100.0
CRE→TER,2,2,0.0,2.5,100.0
GUA→GRN,2,2,0.0,2.5,100.0
VIT→VLD,2,2,0.0,1.5,100.0
GIJ→MER,2,2,0.0,2.5,100.0
GIJ→OUR,2,2,0.0,2.5,100.0
VIT→VIG,2,2,0.0,2.5,100.0
ZAR→ALB,2,2,0.0,3.5,100.0
LLE→GIR,2,2,0.0,2.0,100.0
ALB→GUA,2,2,0.0,2.0,100.0
GIR→VAL,2,2,0.0,2.0,100.0
GIR→LLE,2,2,0.0,1.5,100.0
ZAM→OVI,2,2,0.0,2.0,100.0
GRN→CAR,2,2,0.0,2.5,100.0
LOG→SSB,2,2,0.0,0.5,100.0
VLD→PMP,2,2,0.0,2.0,100.0
MAD→ACO,2,2,0.0,5.0,100.0
GIJ→VIG,2,2,0.0,2.5,100.0
VLD→PAL,2,2,0.0,2.5,100.0
GIJ→TAL,2,2,0.0,2.5,100.0
LUG→MAD,2,2,0.0,4.0,100.0
VLD→OVI,2,2,0.0,1.5,100.0
LUG→OVI,2,2,0.0,0.0,100.0
ALB→SEV,2,2,0.0,3.0,100.0
CRE→GIJ,2,2,0.0,3.5,100.0
GRN→ALI,2,2,0.0,2.0,100.0
VIG→BUR,2,2,0.0,2.0,100.0
ZAR→STD,2,2,0.0,3.0,100.0
HUS→ALI,2,2,0.0,3.5,100.0
CDZ→GRN,2,2,0.0,2.0,100.0
CAS→VIT,2,2,0.0,4.0,100.0
VIT→BCN,2,2,0.0,3.0,100.0
GUA→VLD,2,2,0.0,2.0,100.0
VIG→VLD,2,2,0.0,2.5,100.0
ACO→GIJ,2,2,0.0,1.5,100.0
VIT→GIJ,2,2,93.3348486323012,2.5,100.0
VIG→PON,2,2,0.0,1.0,100.0
VIG→OVI,2,2,0.0,2.0,100.0
ALI→CRE,2,2,0.0,2.0,100.0
MAL→TER,2,2,0.0,3.5,100.0
ZAR→TAL,2,1,0.0,1.0,50.0
CAR→ZAR,2,2,0.0,4.0,100.0
SSB→LOG,2,2,0.0,1.5,100.0
ACO→LEO,2,2,0.0,2.0,100.0
VIT→GUA,2,2,0.0,2.5,100.0
VIT→OVI,2,2,0.0,2.0,100.0
JAE→ALM,2,2,0.0,1.0,100.0
COR→VAL,2,2,0.0,3.5,100.0
CAR→GRN,2,2,0.0,1.5,100.0
JAE→ALI,2,2,0.0,2.0,100.0
ZAR→SAL,2,1,0.0,0.5,50.0
ZAR→OVI,2,2,0.0,4.0,100.0
ALI→GUA,2,2,0.0,3.5,100.0
GUA→VAL,2,2,0.0,2.0,100.0
ZAM→VIG,1,1,0.0,3.0,100.0
ALB→CRE,1,1,0.0,1.0,100.0
ZAM→CAC,1,1,0.0,2.0,100.0
ACO→CAC,1,1,0.0,5.0,100.0
STD→ZAM,1,1,0.0,2.0,100.0
ZAM→TAL,1,1,0.0,1.0,100.0
ZAM→GIJ,1,1,0.0,2.0,100.0
ZAM→SSB,1,1,0.0,4.0,100.0
TAL→GIJ,1,1,0.0,4.0,100.0
ZAM→JER,1,1,0.0,6.0,100.0
ZAM→SEV,1,1,0.0,4.0,100.0
TAL→BIL,1,1,0.0,4.0,100.0
BAD→MUR,1,1,0.0,4.0,100.0
SSB→OUR,1,1,0.0,6.0,100.0
ZAM→LEO,1,1,0.0,1.0,100.0
ALB→BAD,1,1,0.0,3.0,100.0
STD→TER,1,1,0.0,1.0,100.0
STD→VIT,1,1,0.0,2.0,100.0
ALB→CAS,1,1,0.0,2.0,100.0
ZAR→MUR,1,1,0.0,3.0,100.0
ALB→BUR,1,1,0.0,2.0,100.0
STD→LEO,1,1,0.0,1.0,100.0
ACO→SAL,1,1,0.0,2.0,100.0
STD→LLE,1,1,0.0,2.0,100.0
ZAR→PON,1,1,0.0,3.0,100.0
TAL→GUA,1,1,0.0,1.0,100.0
SSB→TER,1,1,0.0,2.0,100.0
SSB→SAL,1,1,0.0,3.0,100.0
STD→VAL,1,1,0.0,3.0,100.0
STD→OUR,1,1,0.0,2.0,100.0
BCN→CRE,1,1,0.0,5.0,100.0
BAD→SEV,1,1,0.0,3.0,100.0
ACO→OVI,1,1,0.0,2.0,100.0
BAD→SAL,1,1,0.0,1.0,100.0
ZAR→AVL,1,1,0.0,1.0,100.0
BAD→OVI,1,1,0.0,3.0,100.0
ACO→ZAM,1,1,0.0,4.0,100.0
ZAR→GIJ,1,1,0.0,6.0,100.0
ALB→MAL,1,1,0.0,2.0,100.0
BAD→JAE,1,1,0.0,2.0,100.0
ALM→CRE,1,1,0.0,4.0,100.0
TER→STD,1,1,0.0,3.0,100.0
AVL→LUG,1,1,0.0,1.0,100.0
AVL→LEO,1,1,0.0,2.0,100.0
VLD→ALI,1,1,0.0,3.0,100.0
VLD→ACO,1,1,0.0,3.0,100.0
ALB→ZAR,1,1,0.0,3.0,100.0
VIT→TER,1,1,0.0,2.0,100.0
VAL→AVL,1,1,0.18760061868329103,3.0,100.0
VIT→TAL,1,1,0.0,1.0,100.0
VAL→BCN,1,1,0.0,1.0,100.0
ALG→ALB,1,1,0.0,2.0,100.0
VIT→SAL,1,1,0.0,3.0,100.0
ALM→JAE,1,1,70.62192517072276,2.0,100.0
VIT→PON,1,1,0.0,3.0,100.0
ZAM→BAD,1,1,0.0,1.0,100.0
ALG→CAR,1,1,0.0,3.0,100.0
VAL→GRN,1,1,0.0,1.0,100.0
VIT→CAC,1,1,0.0,4.0,100.0
VAL→LLE,1,1,0.0,3.0,100.0
ALG→VAL,1,1,0.0,4.0,100.0
VIT→BAD,1,1,0.0,3.0,100.0
VIG→VIT,1,1,0.0,2.0,100.0
VAL→SAL,1,1,0.0,4.0,100.0
VAL→SEG,1,1,0.0,2.0,100.0
VIG→LUG,1,1,0.0,1.0,100.0
VIG→GUA,1,1,0.0,4.0,100.0
VAL→STD,1,1,0.0,5.0,100.0
ALI→SEG,1,1,0.0,3.0,100.0
ALB→VIT,1,1,0.0,3.0,100.0
VLD→CAS,1,1,0.0,3.0,100.0
TER→MUR,1,1,0.0,2.0,100.0
AVL→OUR,1,1,0.0,2.0,100.0
TAL→SAL,1,1,0.0,1.0,100.0
VLD→VIG,1,1,0.0,2.0,100.0
VLD→VAL,1,1,0.0,3.0,100.0
TAR→ALB,1,1,0.0,2.0,100.0
TAR→ALM,1,1,0.0,3.0,100.0
BAD→CRE,1,1,0.0,1.0,100.0
VLD→TAL,1,1,0.0,2.0,100.0
VLD→SSB,1,1,0.0,2.0,100.0
ALB→LEO,1,1,0.0,4.0,100.0
TAR→BUR,1,1,0.0,4.0,100.0
AVL→ZAR,1,1,0.0,4.0,100.0
VLD→SEV,1,1,0.0,6.0,100.0
ALB→LLE,1,1,0.0,2.0,100.0
AVL→VLD,1,1,0.0,2.0,100.0
VAL→TAL,1,1,0.0,3.0,100.0
AVL→VAL,1,1,0.0,3.0,100.0
ALB→SAL,1,1,0.0,4.0,100.0
TAR→HUS,1,1,0.0,1.0,100.0
VLD→JER,1,1,0.0,4.0,100.0
AVL→PON,1,1,0.0,2.0,100.0
TAR→MUR,1,1,0.0,2.0,100.0
AVL→PMP,1,1,0.0,4.0,100.0
VLD→GUA,1,1,0.0,1.0,100.0
AVL→OVI,1,1,0.0,3.0,100.0
ALB→TAL,1,1,0.0,2.0,100.0
TER→CRE,1,1,0.0,1.0,100.0
VLD→CRE,1,1,0.0,2.0,100.0
HUE→JAE,1,1,0.0,2.0,100.0
PON→OUR,1,1,0.0,1.0,100.0
SSB→LEO,1,1,0.0,4.0,100.0
LUG→ZAM,1,1,0.0,2.0,100.0
CUE→LLE,1,1,0.0,1.0,100.0
CUE→MAL,1,1,0.0,3.0,100.0
CUE→TAR,1,1,0.0,2.0,100.0
CUE→TER,1,1,0.0,1.0,100.0
CUE→VAL,1,1,0.0,1.0,100.0
CUE→ZAR,1,1,0.0,2.0,100.0
GIJ→BAD,1,1,0.0,3.0,100.0
ACO→BIL,1,1,0.0,3.0,100.0
GIJ→LUG,1,1,0.0,1.0,100.0
LUG→ZAR,1,1,0.0,3.0,100.0
LUG→VIG,1,1,0.0,1.0,100.0
CUE→BAD,1,1,0.0,3.0,100.0
GIJ→PMP,1,1,0.0,2.0,100.0
GIJ→PON,1,1,0.0,1.0,100.0
LUG→PMP,1,1,0.0,4.0,100.0
GIJ→SSB,1,1,0.0,2.0,100.0
LUG→GIJ,1,1,0.0,1.0,100.0
LOG→VIG,1,1,0.0,4.0,100.0
LOG→VAL,1,1,0.0,3.0,100.0
LOG→TER,1,1,0.0,3.0,100.0
GIJ→ZAR,1,1,0.0,4.0,100.0
LOG→OVI,1,1,0.0,2.0,100.0
CUE→CRE,1,1,0.0,2.0,100.0
CRE→MUR,1,1,0.0,2.0,100.0
LOG→LEO,1,1,0.0,1.0,100.0
COR→ALG,1,1,31.523006968223854,2.0,100.0
MAL→GUA,1,1,0.0,4.0,100.0
CAS→LLE,1,1,0.0,1.0,100.0
MAL→CUE,1,1,0.0,4.0,100.0
CAS→PMP,1,1,0.0,3.0,100.0
CAS→TER,1,1,0.0,1.0,100.0
MAL→CAC,1,1,0.0,4.0,100.0
MAL→BAD,1,1,0.0,2.0,100.0
CDZ→BAD,1,1,0.0,2.0,100.0
CDZ→HUE,1,1,0.0,2.0,100.0
COR→ALB,1,1,0.0,1.0,100.0
COR→ALM,1,1,0.0,2.0,100.0
CRE→MAL,1,1,0.0,3.0,100.0
COR→AVL,1,1,0.0,1.0,100.0
COR→BAD,1,1,0.0,1.0,100.0
COR→CAC,1,1,0.0,2.0,100.0
COR→CAR,1,1,0.0,3.0,100.0
COR→CUE,1,1,0.0,2.0,100.0
MAD→SCQ,1,1,0.0,6.0,100.0
COR→ZAM,1,1,0.0,5.0,100.0
CRE→ALM,1,1,0.0,3.0,100.0
CRE→CAR,1,1,0.0,2.0,100.0
CRE→GRN,1,1,0.0,2.0,100.0
LOG→OUR,1,1,0.0,3.0,100.0
LOG→GIJ,1,1,0.0,2.0,100.0
SSB→HUS,1,1,0.0,2.0,100.0
GUA→SSB,1,1,0.0,2.0,100.0
GUA→GIR,1,1,0.0,3.0,100.0
JER→BAD,1,1,0.0,2.0,100.0
JAE→VAL,1,1,0.0,3.0,100.0
JAE→MUR,1,1,0.0,3.0,100.0
GUA→MAL,1,1,0.0,3.0,100.0
GUA→MUR,1,1,0.0,2.0,100.0
JAE→JER,1,1,0.0,2.0,100.0
GUA→OVI,1,1,0.0,3.0,100.0
GUA→SEG,1,1,0.0,0.0,100.0
GUA→SEV,1,1,0.0,2.0,100.0
HUS→VLD,1,1,0.0,2.0,100.0
GUA→BIL,1,0,0.0,0.0,0.0
HUS→VIT,1,1,0.0,3.0,100.0
GUA→TER,1,1,0.0,2.0,100.0
HUS→TAR,1,1,0.0,1.0,100.0
HUS→MUR,1,1,0.0,3.0,100.0
HUE→CDZ,1,1,0.0,1.0,100.0
HUS→BUR,1,1,0.0,2.0,100.0
HUS→BIL,1,1,0.0,2.0,100.0
HUS→BCN,1,1,0.0,3.0,100.0
HUE→COR,1,1,0.0,3.0,100.0
HUE→MAL,1,1,0.0,3.0,100.0
GUA→CAC,1,1,0.0,3.0,100.0
JER→CUE,1,1,0.0,3.0,100.0
LOG→CAS,1,1,0.0,4.0,100.0
GRN→CAC,1,1,0.0,2.0,100.0
GIR→MAD,1,1,0.0,4.0,100.0
LLE→VIT,1,1,0.0,4.0,100.0
LLE→SSB,1,1,0.0,3.0,100.0
GRN→ALB,1,1,0.0,2.0,100.0
LLE→CAS,1,1,0.0,1.0,100.0
LLE→CAR,1,1,0.0,3.0,100.0
LEO→VIT,1,1,0.0,3.0,100.0
LEO→SEV,1,1,0.0,5.0,100.0
LEO→SEG,1,1,0.0,1.0,100.0
LEO→SCQ,1,1,0.0,2.0,100.0
LEO→PMP,1,1,0.0,4.0,100.0
JER→MER,1,1,0.0,2.0,100.0
LEO→PAL,1,1,0.0,4.0,100.0
LEO→OUR,1,1,0.0,1.0,100.0
LEO→MER,1,1,0.0,2.0,100.0
GRN→CRE,1,1,0.0,2.0,100.0
LEO→GUA,1,1,0.0,2.0,100.0
LEO→GIJ,1,1,0.0,1.0,100.0
LEO→CAC,1,1,0.0,2.0,100.0
LEO→BUR,1,1,0.0,1.0,100.0
LEO→BIL,1,1,0.0,2.0,100.0
JER→SAL,1,1,0.0,3.0,100.0
CAS→COR,1,1,0.0,5.0,100.0
CAS→BIL,1,1,0.0,5.0,100.0
MAL→VAL,1,1,0.0,3.0,100.0
SAL→GIJ,1,1,0.0,1.0,100.0
SCQ→OVI,1,1,0.0,1.0,100.0
SCQ→MAD,1,1,0.0,4.0,100.0
SCQ→LEO,1,1,0.0,2.0,100.0
SCQ→GIJ,1,1,0.0,2.0,100.0
BUR→BCN,1,1,0.0,4.0,100.0
SAL→PMP,1,1,0.0,3.0,100.0
BUR→GIJ,1,1,0.0,2.0,100.0
SAL→MUR,1,1,0.0,5.0,100.0
BUR→GUA,1,1,0.0,1.0,100.0
SAL→LOG,1,1,0.0,2.0,100.0
BUR→JAE,1,1,0.0,4.0,100.0
BIL→TER,1,1,0.0,4.0,100.0
BUR→LEO,1,1,0.0,1.0,100.0
BUR→LLE,1,1,0.0,3.0,100.0
PON→SCQ,1,1,0.0,1.0,100.0
HUE→GRN,1,1,0.0,2.0,100.0
PON→GIJ,1,1,0.0,2.0,100.0
PON→BUR,1,1,0.0,1.0,100.0
PON→ALB,1,1,0.0,3.0,100.0
BUR→SOR,1,1,0.0,1.0,100.0
PMP→SAL,1,1,0.0,2.0,100.0
BUR→SSB,1,1,0.0,2.0,100.0
SCQ→STD,1,1,0.0,2.0,100.0
BIL→TAL,1,1,0.0,1.0,100.0
CAR→VLD,1,1,0.0,4.0,100.0
SEV→SAL,1,1,0.0,2.0,100.0
SSB→CAS,1,1,0.0,4.0,100.0
BCN→HUS,1,1,0.0,2.0,100.0
BCN→MAD,1,1,0.0,4.0,100.0
SOR→PMP,1,1,0.0,1.0,100.0
SOR→OVI,1,1,0.0,3.0,100.0
SOR→MAD,1,1,0.0,2.0,100.0
BCN→MUR,1,1,0.0,3.0,100.0
SOR→BCN,1,1,0.0,3.0,100.0
SEV→ZAM,1,1,0.0,4.0,100.0
SEV→TER,1,1,0.0,4.0,100.0
SEV→MUR,1,1,0.0,5.0,100.0
SEG→OVI,1,1,0.0,1.0,100.0
SEV→LEO,1,1,0.0,3.0,100.0
BCN→VIT,1,1,0.0,3.0,100.0
BIL→ACO,1,1,0.0,3.0,100.0
BIL→ALB,1,1,0.0,1.0,100.0
SEV→CAC,1,1,0.0,3.0,100.0
BIL→HUS,1,1,0.0,2.0,100.0
SEV→ALB,1,1,0.0,3.0,100.0
SEG→VAL,1,1,0.0,3.0,100.0
SEG→SEV,1,1,0.0,5.0,100.0
SEG→SAL,1,1,0.0,1.0,100.0
BUR→ZAM,1,1,4.8335416680181424,1.0,100.0
PMP→LLE,1,1,0.0,1.0,100.0
PMP→GIR,1,1,0.0,3.0,100.0
MUR→JER,1,1,0.0,5.0,100.0
OVI→ACO,1,1,0.0,1.0,100.0
CAC→PAL,1,1,0.0,2.0,100.0
OUR→PON,1,1,0.0,0.0,100.0
OUR→OVI,1,1,0.0,1.0,100.0
OUR→LOG,1,1,0.0,5.0,100.0
OUR→GUA,1,1,0.0,4.0,100.0
MUR→TER,1,1,0.0,4.0,100.0
MUR→TAR,1,1,0.0,4.0,100.0
CAC→TAL,1,1,0.0,2.0,100.0
CAC→VIG,1,0,0.0,0.0,0.0
MUR→JAE,1,1,0.0,2.0,100.0
PMP→GIJ,1,1,0.0,2.0,100.0
MUR→GUA,1,1,0.0,3.0,100.0
MUR→BAD,1,1,0.0,4.0,100.0
CAR→CRE,1,1,0.0,2.0,100.0
CAR→GIR,1,1,0.0,1.0,100.0
MER→ZAM,1,1,0.0,2.0,100.0
CAR→LLE,1,1,0.0,1.0,100.0
MER→MUR,1,1,0.0,5.0,100.0
MER→LEO,1,1,0.0,3.0,100.0
MER→HUE,1,1,0.0,1.0,100.0
MER→GIJ,1,0,0.0,0.0,0.0
OVI→ALB,1,1,0.0,2.0,100.0
CAC→LEO,1,1,0.0,1.0,100.0
CAC→HUE,1,1,0.0,2.0,100.0
CAC→GIJ,1,1,0.0,2.0,100.0
PMP→ALI,1,1,0.0,4.0,100.0
PMP→ALB,1,1,0.0,5.0,100.0
PAL→ZAR,1,1,0.0,3.0,100.0
PAL→VLD,1,1,0.0,2.0,100.0
PAL→SEG,1,1,0.0,1.0,100.0
PAL→SAL,1,1,0.0,1.0,100.0
PAL→OVI,1,1,0.0,2.0,100.0
PAL→LEO,1,1,0.0,1.0,100.0
PAL→GIJ,1,1,0.0,4.0,100.0
PAL→CAC,1,1,0.0,1.0,100.0
PAL→BIL,1,1,0.0,3.0,100.0
PAL→BAD,1,1,0.0,2.0,100.0
OVI→TAL,1,1,0.0,1.0,100.0
CAC→AVL,1,1,0.0,1.0,100.0
OVI→SOR,1,1,0.0,1.0,100.0
OVI→SCQ,1,1,0.0,1.0,100.0
OVI→PON,1,1,0.0,2.0,100.0
OVI→PAL,1,1,0.0,2.0,100.0
OVI→MER,1,1,0.0,3.0,100.0
CAC→COR,1,1,0.0,2.0,100.0
OVI→LLE,1,1,0.0,4.0,100.0
ACO→AVL,1,1,0.0,2.0,100.0
