agent_id,origin,destination,departure_time_min,arrival_time_min,status,num_charge_stops,total_wait_min,total_charge_min,total_energy_charged_kwh,total_distance_km,route_node_count,initial_soc_kwh,final_soc_kwh,generalized_cost_eur
TRIP_07781,MAD,VLD,319.93238592323235,319.93238592323235,stranded,0,0.0,0.0,0.0,190.0,2,40.68812412939694,40.68812412939694,0.0
TRIP_14980,MUR,MAL,324.03751387755625,324.03751387755625,stranded,0,0.0,0.0,0.0,355.3814786779781,8,33.18118721119533,33.18118721119533,0.0
TRIP_08502,VLD,MAD,349.5718167585549,349.5718167585549,stranded,0,0.0,0.0,0.0,190.0,2,48.01458135969892,48.01458135969892,0.0
TRIP_08339,VLD,MAD,354.20808066330335,354.20808066330335,stranded,0,0.0,0.0,0.0,190.0,2,41.250008883781504,41.250008883781504,0.0
TRIP_14777,MUR,MAL,355.3815856480448,355.3815856480448,stranded,0,0.0,0.0,0.0,355.3814786779781,8,33.68470447763368,33.68470447763368,0.0
TRIP_07710,MAD,VLD,372.50597948205893,372.50597948205893,stranded,0,0.0,0.0,0.0,190.0,2,44.3680460740441,44.3680460740441,0.0
TRIP_16015,PMP,BIL,282.6526792561081,372.856139178611,completed,0,0.0,0.0,0.0,180.4069198450058,19,46.98998989576322,14.720661509943476,0.0
TRIP_17531,GRN,MAL,318.28492510788567,374.162701684162,completed,0,0.0,0.0,0.0,130.3814786779781,4,46.3771473918953,16.222876901961083,0.0
TRIP_08217,VLD,MAD,374.74857022847476,374.74857022847476,stranded,0,0.0,0.0,0.0,190.0,2,41.05913200402077,41.05913200402077,0.0
TRIP_07698,MAD,VLD,383.61069525407896,383.61069525407896,stranded,0,0.0,0.0,0.0,190.0,2,41.451671222984245,41.451671222984245,0.0
TRIP_18262,VIG,ACO,321.7623807971184,388.7634190107583,completed,0,0.0,0.0,0.0,156.3357558318265,20,55.89011572105353,16.892689409963026,0.0
TRIP_18210,VIG,ACO,322.10490335021024,389.10594156385014,completed,0,0.0,0.0,0.0,156.3357558318265,20,48.191574672189454,13.885710610491138,0.0
TRIP_18291,VIG,ACO,308.65604690663463,389.90034011793006,completed,1,0.0,14.243254997655514,28.486509995311028,156.3357558318265,20,40.320828459643195,34.04006042508034,0.0
TRIP_16185,PMP,BIL,301.4618745292868,391.6653344517897,completed,0,0.0,0.0,0.0,180.4069198450058,19,47.44858339471782,11.930069447415036,0.0
TRIP_15895,BIL,PMP,303.97805058854306,394.181510511046,completed,0,0.0,0.0,0.0,180.4069198450058,19,55.55105779682814,17.627687763054773,0.0
TRIP_15381,BIL,PMP,304.7295107480714,394.93297067057426,completed,0,0.0,0.0,0.0,180.4069198450058,19,43.181930134125096,7.877523613364758,0.0
TRIP_07875,MAD,VLD,301.94182002431154,396.94182002431154,completed,0,0.0,0.0,0.0,190.0,2,46.60772324476156,7.007000000000005,0.0
TRIP_07480,MAL,COR,307.48427797013335,400.81174824106245,completed,0,0.0,0.0,0.0,186.65494054185825,15,52.47185217318244,16.04007138477332,0.0
