od_pair,total,completed,avg_wait_min,avg_charge_stops,completion_rate_pct
MAD→BCN,1351,1351,0.06752798852631015,3.66839378238342,100.0
MAL→MUR,1316,1316,278.91669347887336,1.2591185410334347,100.0
MUR→MAL,1290,1257,185.68127476616223,1.1837209302325582,97.4
BCN→MAD,1238,1238,0.9847808177740579,4.046042003231018,100.0
MAD→BIL,964,964,0.0,1.6255186721991701,100.0
SEV→MAD,908,908,0.0,3.3711453744493394,100.0
MAD→SEV,888,888,0.0,3.516891891891892,100.0
BIL→MAD,871,871,0.0,2.0413318025258325,100.0
BCN→MUR,857,857,0.0,2.8903150525087513,100.0
MUR→BCN,839,839,0.0,3.1740166865315853,100.0
VLD→SEV,709,705,320.8849817602831,2.8110014104372354,99.4
SEV→VLD,694,692,542.5341956815041,2.8703170028818445,99.7
BIL→PMP,663,663,0.0,0.35444947209653094,100.0
PMP→BIL,650,649,0.0,0.3769230769230769,99.8
VAL→MAD,548,548,0.0,1.5145985401459854,100.0
MAD→VAL,527,527,0.0,1.6850094876660342,100.0
VLD→MAD,495,376,0.0,0.0,76.0
MAL→ALI,495,495,0.0,1.2525252525252526,100.0
MAD→VLD,493,368,0.0,0.0,74.6
ALI→MAL,469,469,0.0,1.2537313432835822,100.0
ZAR→BIL,465,465,0.0007490675366302786,1.227956989247312,100.0
BIL→ZAR,432,432,0.0935235548228419,1.3634259259259258,100.0
ZAR→VAL,319,319,7.009072586099069,1.297805642633229,100.0
BUR→MAD,303,303,0.0,1.5115511551155116,100.0
VAL→ZAR,279,279,22.366847777535842,1.1827956989247312,100.0
MAD→BUR,267,267,0.0,1.0262172284644195,100.0
ACO→VIG,208,208,71.18322081851288,0.3076923076923077,100.0
VIG→ACO,192,192,0.0,0.359375,100.0
STD→PAL,182,182,30.608198503389865,0.5604395604395604,100.0
PAL→STD,177,177,2.137982220081067,0.5706214689265536,100.0
COR→MAL,175,175,17.52485364840731,0.4514285714285714,100.0
MAL→COR,153,153,96.61173792263722,0.42483660130718953,100.0
SEV→MUR,137,137,50.65657432690942,1.8686131386861313,100.0
MUR→SEV,128,126,64.46922231728463,1.90625,98.4
COR→ALB,60,60,0.0,0.75,100.0
ALB→COR,57,57,0.0,0.8421052631578947,100.0
SEV→BAD,20,20,0.09194010945553828,0.85,100.0
GRN→MAL,19,19,74.59380344717489,0.10526315789473684,100.0
MAL→GRN,18,18,216.6839348243241,0.16666666666666666,100.0
BAD→SEV,14,14,0.050978440043877526,0.8571428571428571,100.0
COR→AVL,10,10,1.103000474805492,1.0,100.0
AVL→COR,8,7,0.0,0.875,87.5
HUE→SEV,4,4,0.0,0.0,100.0
SEV→HUE,4,4,0.0,0.0,100.0
