agent_id,station_id,node_id,sim_time_min,wait_time_min,charge_time_min,energy_kwh,soc_before_kwh,soc_after_kwh,price_per_kwh
TRIP_09227,EC_A-1_011,A-1_EC011,303.8838871906236,0.0,1.24784066398547,5.199336099939458,50.12332646056431,55.322662560503765,0.4
TRIP_09443,EC_A-1_011,A-1_EC011,313.7136011441321,0.0,2.1532641332844813,8.361842384254736,45.72385282374571,54.085695208000445,0.4
TRIP_09372,EC_AP-1_011,AP-1_EC011,315.73223303498975,0.0,2.6070742842950683,10.862809517896117,40.34059606580983,51.203405583705944,0.4
TRIP_15267,EC_AP-46_000,AP-46_EC000,316.060500677699,0.0,4.314876850075711,2.3505283779864,43.5494716220136,45.9,0.4
TRIP_22813,EC_AP-9_000,AP-9_EC000,316.1579411884872,0.0,11.440043417929342,22.880086835858684,26.653294262343074,49.53338109820176,0.4
TRIP_09103,EC_AP-1_011,AP-1_EC011,322.9997244414452,0.0,5.243811737220968,21.84921557175403,34.35364152434693,56.20285709610096,0.4
TRIP_08955,EC_A-1_010,A-1_EC010,323.5074927726901,0.0,3.3384448423284803,13.910186843035333,39.88172064603899,53.791907489074326,0.4
TRIP_11855,EC_AP-68_004,AP-68_EC004,326.05702502625326,0.0,9.407936283048357,19.844607065290244,31.77153819866356,51.616145263953804,0.4
TRIP_04314,EC_A-3_009,A-3_EC009,326.8660141467748,0.0,14.933616730914833,31.50223232894376,21.277767671056242,52.78,0.4
TRIP_24900,EC_A-66_009,A-66_EC009,327.9372098386019,0.0,13.89881925459743,27.451094686330958,27.748905313669045,55.2,0.4
TRIP_15087,EC_AP-46_000,AP-46_EC000,328.39015794942156,0.0,10.581697354597523,7.337435967540948,38.56256403245905,45.9,0.4
TRIP_09092,EC_AP-1_011,AP-1_EC011,328.75577034827216,0.0,1.5604492372325904,6.50187182180246,47.9853048078351,54.48717662963756,0.4
TRIP_07310,EC_A-45_001,A-45_EC001,329.204827968021,0.0,7.306067111071584,17.047489925833695,19.5516002948683,36.599090220701996,0.4
TRIP_00031,EC_AP-1_009,AP-1_EC009,329.666453220656,0.0,19.095177220183775,38.70987027843471,16.490129721565296,55.2,0.4
TRIP_09640,EC_A-66_009,A-66_EC009,331.54621321078855,0.0,13.11958288367066,45.31932328663738,24.75067671336263,70.07000000000001,0.4
TRIP_00442,EC_A-1_010,A-1_EC010,333.5338682751795,0.0,10.144898240078408,20.7276157245618,32.0523842754382,52.78,0.4
TRIP_02644,EC_AP-2_033,AP-2_EC033,334.9379607500751,0.0,7.87642337120854,30.104975563867256,38.14502443613274,68.25,0.4
TRIP_08819,EC_A-1_010,A-1_EC010,335.2172302215697,0.0,4.9695293479647535,11.181441032920695,48.470025818602366,59.65146685152306,0.4
TRIP_11223,EC_A-68_002,A-68_EC002,335.66336846439003,0.0,15.423420897626333,28.959745021059117,29.540254978940883,58.5,0.4
TRIP_00714,EC_AP-1_010,AP-1_EC010,336.2136946505413,0.0,4.853407898768088,7.819719023342628,50.68028097665737,58.5,0.4
TRIP_07470,EC_A-45_001,A-45_EC001,338.0497711060877,0.0,17.380729579470735,34.76145915894147,12.864300969605488,47.62576012854696,0.4
TRIP_21015,EC_AP-4_023,AP-4_EC023,338.4144193554148,0.0,18.41396370254801,37.23390765689055,17.966092343109455,55.2,0.4
TRIP_24130,EC_A-7S_036,A-7S_EC036,339.5429133018119,0.0,11.39985831350184,25.64968120537914,33.8488026288097,59.49848383418884,0.4
TRIP_09271,EC_AP-1_011,AP-1_EC011,339.66429162183425,0.0,1.640727303483038,5.60581828690038,57.9272398583358,63.53305814523618,0.4
TRIP_03173,EC_A-23_001,A-23_EC001,340.2428105640336,0.0,17.0214876482542,15.540842486963879,30.35915751303612,45.9,0.4
TRIP_00031,EC_AP-1_010,AP-1_EC010,340.56397095537704,0.0,3.1330346843311294,4.188918399520119,51.01108160047988,55.2,0.4
TRIP_00128,EC_AP-1_010,AP-1_EC010,340.71825646004214,0.0,3.9656100633141733,7.77244498644275,38.12755501355725,45.9,0.4
TRIP_02097,EC_A-2_019,A-2_EC019,341.13029960803226,0.0,14.205592133832429,52.379235499560885,17.690764500439123,70.07000000000001,0.4
TRIP_09749,EC_A-66_009,A-66_EC009,341.25230711311997,0.0,6.02629069725805,22.39608942240688,45.85391057759312,68.25,0.4
TRIP_10616,EC_A-67_000,A-67_EC000,341.6540696010137,0.0,9.56920430675672,19.13840861351344,27.540550112390868,46.67895872590431,0.4
TRIP_19716,EC_AP-2_033,AP-2_EC033,341.7366627481835,0.0,9.99519747831407,38.933201010140294,29.316798989859706,68.25,0.4
TRIP_18252,EC_AP-1_010,AP-1_EC010,342.23847560560574,0.0,5.3534915782704795,7.470873060558326,37.529126939441674,45.0,0.4
TRIP_14613,EC_AP-46_000,AP-46_EC000,342.7800027186674,0.0,4.408957762179903,2.4210605758659938,42.578939424134006,45.0,0.4
TRIP_18200,EC_A-1_010,A-1_EC010,342.83953194918934,0.0,3.091591497059437,10.168176088245993,58.08182391175401,68.25,0.4
TRIP_13425,EC_AP-2_033,AP-2_EC033,342.8439194240864,0.0,13.017332203007278,28.893129979059996,17.006870020940003,45.9,0.4
TRIP_00401,EC_AP-1_010,AP-1_EC010,343.48622162066886,0.0,2.7346955115639173,8.681109482014662,59.56889051798534,68.25,0.4
