agent_id,station_id,node_id,sim_time_min,wait_time_min,charge_time_min,energy_kwh,soc_before_kwh,soc_after_kwh,price_per_kwh
TRIP_00044,STA_A2_CTR,WPT_A2_CTR,356.4082161856272,0.0,13.34611892723721,33.36529731809303,38.07872617676925,71.44402349486228,0.39
TRIP_00031,STA_A2_CTR,WPT_A2_CTR,359.2703073630188,0.0,10.142861530649096,22.821438443960467,24.448812258593442,47.27025070255391,0.39
TRIP_00098,STA_CAS_S,CAS,379.66138164547533,0.0,19.72857294037911,15.1340258374127,25.3659741625873,40.5,0.4
TRIP_00061,STA_TAR_N,TAR,389.49647147003213,0.0,3.9709458190788336,8.934628092927376,38.13340894736129,47.068037040288665,0.38
TRIP_00193,STA_TAR_N,TAR,393.73419246785556,0.0,4.623381694324024,10.402608812229055,39.700327034493014,50.10293584672207,0.38
TRIP_00170,STA_VAL_N,VAL,404.1775726136328,0.0,14.411003409687975,36.02750852421994,22.839172204451813,58.86668072867175,0.4
TRIP_00179,STA_VAL_N,VAL,411.0228836818888,0.0,21.80204976839058,54.50512442097646,21.336947552708864,75.84207197368532,0.4
TRIP_00064,STA_TAR_N,TAR,413.7056828754014,0.0,7.964774132554668,19.911935331386672,36.90175544864412,56.81369078003079,0.38
TRIP_00056,STA_BCN_S,BCN,414.6285433157789,0.0,19.1864875261508,47.966218815377,8.405072078064876,56.37129089344187,0.41
TRIP_00188,STA_WP_MS,WPT_MAD_SEV,426.2901145677868,0.0,15.27283020270914,32.476771181902016,26.023228818097984,58.5,0.37
TRIP_00027,STA_A2_CTR,WPT_A2_CTR,440.18483564239455,0.0,13.767785052367321,34.419462630918304,33.1965045437199,67.6159671746382,0.39
TRIP_00023,STA_A2_CTR,WPT_A2_CTR,448.6036579462557,0.0,14.184030788814127,35.46007697203532,36.331134409287905,71.79121138132322,0.39
TRIP_00032,STA_A2_CTR,WPT_A2_CTR,450.8817134860881,5.630843738500573,10.696877843693532,26.742194609233827,30.054151521913298,56.796346131147125,0.39
TRIP_00044,STA_MAD_N,MAD,451.7374402732056,0.0,13.3292240875784,33.323060218946,38.12096327591628,71.44402349486228,0.39
TRIP_00031,STA_ZAR_E,ZAR,457.0052656526334,0.0,14.734958289614589,33.15365615163282,14.116594550921086,47.27025070255391,0.38
TRIP_00043,STA_A2_CTR,WPT_A2_CTR,457.5345709470596,3.751321455087691,8.930913000803907,22.327282502009766,33.070016664720804,55.39729916673057,0.39
TRIP_00184,STA_A4_CTR,WPT_A4_CTR,457.5780855436605,0.0,15.536628240538962,33.070316767019115,25.429683232980885,58.5,0.38
TRIP_00118,STA_COR_E,COR,462.555682950234,0.0,22.905679484205717,29.23445436603773,11.265545633962269,40.5,0.37
TRIP_00014,STA_TAR_N,TAR,464.17936067040193,0.0,9.593455903741306,19.69817900922439,38.80182099077561,58.5,0.38
TRIP_00176,STA_ALI_N,ALI,467.9111751802758,0.0,16.77287337725275,13.977394481043959,41.357407644825656,55.334802125869615,0.42
TRIP_00030,STA_A2_CTR,WPT_A2_CTR,478.2988139600109,0.0,9.310941629920784,20.949618667321765,23.7416170341374,44.69123570145916,0.39
TRIP_00155,STA_MAD_N,MAD,485.4534085520815,0.0,18.917357960211056,42.56405541047488,7.431253904384199,49.99530931485908,0.39
TRIP_00115,STA_COR_E,COR,486.4146150879053,0.0,15.334198940773627,32.61485084254711,25.885149157452886,58.5,0.37
TRIP_00128,STA_SEV_N,SEV,487.94519192923514,0.0,19.15006392596797,41.20054705923439,17.29945294076561,58.5,0.38
TRIP_00180,STA_A4_CTR,WPT_A4_CTR,489.982030893802,0.0,13.991371007108704,32.74294364680402,36.557056353195975,69.3,0.38
TRIP_00019,STA_TAR_N,TAR,496.0355774374034,0.0,10.698906327689699,22.185442463108274,36.314557536891726,58.5,0.38
TRIP_00146,STA_VLD_S,VLD,501.5732183940462,0.0,49.00681699389822,38.9519173873883,19.5480826126117,58.5,0.4
TRIP_00159,STA_MAD_N,MAD,506.3787884409744,0.0,23.21043378245652,30.94724504327536,4.049999999999997,34.997245043275356,0.39
TRIP_00001,STA_A2_CTR,WPT_A2_CTR,506.49670824937243,0.0,25.729869534509845,33.00004109977657,7.499958900223433,40.5,0.39
TRIP_00173,STA_VAL_N,VAL,509.68544160311114,0.0,16.362694939207497,40.90673734801874,12.209728773505727,53.11646612152447,0.4
TRIP_00061,STA_ZAR_E,ZAR,510.85945159001034,0.0,16.362980119978204,36.81670526995096,10.251331770337707,47.068037040288665,0.38
TRIP_00193,STA_ZAR_E,ZAR,513.8143156743926,0.0,15.08012320653702,33.9302772147083,16.17265863201377,50.10293584672207,0.38
TRIP_00134,STA_SEV_MAL,WPT_SEV_MAL,514.143008432133,0.0,9.49755101782054,21.369489790096214,23.418403586411184,44.7878933765074,0.38
TRIP_00046,STA_A2_CTR,WPT_A2_CTR,514.4427093073948,0.0,8.350519581599366,20.876298953998415,33.906594940676015,54.78289389467443,0.39
