agent_id,origin,destination,departure_time_min,arrival_time_min,status,num_charge_stops,total_wait_min,total_charge_min,total_energy_charged_kwh,total_distance_km,route_node_count,initial_soc_kwh,final_soc_kwh,generalized_cost_eur
TRIP_30514,MUR,BCN,277.39223626966645,277.39223626966645,stranded,0,0.0,0.0,0.0,570.0,6,70.07000000000001,70.07000000000001,0.0
TRIP_05269,MAD,BCN,277.5026379673128,277.5026379673128,stranded,0,0.0,0.0,0.0,655.0,10,70.07000000000001,70.07000000000001,0.0
TRIP_49425,VLD,SEV,277.7518655408867,277.7518655408867,stranded,0,0.0,0.0,0.0,595.0,4,58.5,58.5,0.0
TRIP_49490,VLD,SEV,278.1790711147511,278.1790711147511,stranded,0,0.0,0.0,0.0,595.0,4,68.25,68.25,0.0
TRIP_15961,MAD,SEV,278.8916352942481,278.8916352942481,stranded,0,0.0,0.0,0.0,540.0,3,58.5,58.5,0.0
TRIP_22671,BUR,MAD,279.42919802591405,279.42919802591405,stranded,0,0.0,0.0,0.0,240.0,2,45.9,45.9,0.0
TRIP_04143,MAD,BCN,279.6135951686927,279.6135951686927,stranded,0,0.0,0.0,0.0,655.0,10,68.25,68.25,0.0
TRIP_40979,PMP,BIL,280.2451753531367,280.2451753531367,stranded,0,0.0,0.0,0.0,176.65643969394432,7,32.01496762988086,32.01496762988086,0.0
TRIP_05484,MAD,BCN,280.31349895758217,280.31349895758217,stranded,0,0.0,0.0,0.0,655.0,10,45.9,45.9,0.0
TRIP_06045,MAD,BCN,280.5321345830853,280.5321345830853,stranded,0,0.0,0.0,0.0,655.0,10,68.25,68.25,0.0
TRIP_43657,SEV,MAD,280.55799095540465,280.55799095540465,stranded,0,0.0,0.0,0.0,540.0,3,70.84,70.84,0.0
TRIP_43401,MAD,SEV,281.0179588570563,281.0179588570563,stranded,0,0.0,0.0,0.0,540.0,3,58.5,58.5,0.0
TRIP_29893,MUR,BCN,281.13186455677965,281.13186455677965,stranded,0,0.0,0.0,0.0,570.0,6,52.78,52.78,0.0
TRIP_14695,MAD,SEV,281.6168505334065,281.6168505334065,stranded,0,0.0,0.0,0.0,540.0,3,70.07000000000001,70.07000000000001,0.0
TRIP_29481,MUR,BCN,281.9020754536306,281.9020754536306,stranded,0,0.0,0.0,0.0,570.0,6,70.07000000000001,70.07000000000001,0.0
TRIP_31244,MUR,BCN,282.4777592805447,282.4777592805447,stranded,0,0.0,0.0,0.0,570.0,6,68.25,68.25,0.0
TRIP_49963,VLD,SEV,282.81755267258484,282.81755267258484,stranded,0,0.0,0.0,0.0,595.0,4,70.84,70.84,0.0
TRIP_43318,MAD,SEV,283.1041436199144,283.1041436199144,stranded,0,0.0,0.0,0.0,540.0,3,57.6,57.6,0.0
TRIP_42135,MAD,BIL,283.2646105183384,283.2646105183384,stranded,0,0.0,0.0,0.0,410.0,7,55.2,55.2,0.0
TRIP_16099,SEV,MAD,283.28997549059295,283.28997549059295,stranded,0,0.0,0.0,0.0,540.0,3,52.78,52.78,0.0
TRIP_28942,BCN,MUR,283.4965045685236,283.4965045685236,stranded,0,0.0,0.0,0.0,570.0,6,68.25,68.25,0.0
TRIP_06539,MAD,BCN,283.6206254007262,283.6206254007262,stranded,0,0.0,0.0,0.0,655.0,10,55.2,55.2,0.0
TRIP_05886,MAD,BCN,283.62799402159806,283.62799402159806,stranded,0,0.0,0.0,0.0,655.0,10,58.5,58.5,0.0
TRIP_16586,SEV,MAD,284.05388470057085,284.05388470057085,stranded,0,0.0,0.0,0.0,540.0,3,57.6,57.6,0.0
TRIP_30231,MUR,BCN,284.49907901593554,284.49907901593554,stranded,0,0.0,0.0,0.0,570.0,6,70.07000000000001,70.07000000000001,0.0
TRIP_17251,SEV,MAD,284.5190252001566,284.5190252001566,stranded,0,0.0,0.0,0.0,540.0,3,45.0,45.0,0.0
TRIP_24817,VLD,SEV,285.0760586779868,285.0760586779868,stranded,0,0.0,0.0,0.0,595.0,4,58.5,58.5,0.0
TRIP_27435,BCN,MUR,285.08452086654535,285.08452086654535,stranded,0,0.0,0.0,0.0,570.0,6,58.5,58.5,0.0
TRIP_00052,MAD,BIL,285.9599034590408,285.9599034590408,stranded,0,0.0,0.0,0.0,410.0,7,45.0,45.0,0.0
TRIP_23602,SEV,VLD,286.53989145934827,286.53989145934827,stranded,0,0.0,0.0,0.0,595.0,4,36.71380163063367,36.71380163063367,0.0
TRIP_17406,SEV,MAD,286.87554449332106,286.87554449332106,stranded,0,0.0,0.0,0.0,540.0,3,70.07000000000001,70.07000000000001,0.0
TRIP_15425,MAD,SEV,287.1366855399217,287.1366855399217,stranded,0,0.0,0.0,0.0,540.0,3,68.25,68.25,0.0
TRIP_16923,SEV,MAD,289.54975571900854,289.54975571900854,stranded,0,0.0,0.0,0.0,540.0,3,45.9,45.9,0.0
TRIP_16837,SEV,MAD,289.71037981452463,289.71037981452463,stranded,0,0.0,0.0,0.0,540.0,3,68.25,68.25,0.0
TRIP_49732,VLD,SEV,290.7824056697833,290.7824056697833,stranded,0,0.0,0.0,0.0,595.0,4,70.07000000000001,70.07000000000001,0.0
