agent_id,station_id,node_id,sim_time_min,wait_time_min,charge_time_min,energy_kwh,soc_before_kwh,soc_after_kwh,price_per_kwh
TRIP_20216,EC_AP-46_000,AP-46_EC000,283.75625359047433,0.0,6.3088715948009675,5.257392995667473,38.35381988907046,43.61121288473793,0.4
TRIP_15528,EC_A-8_000,A-8_EC000,313.16120881695434,0.0,3.0601368716099,7.1403193670897664,37.79380313047,44.93412249755977,0.4
TRIP_15298,EC_A-8_000,A-8_EC000,317.5237880538148,0.0,3.425534271829452,6.851068543658904,40.497622832181094,47.34869137584,0.4
TRIP_15377,EC_A-8_000,A-8_EC000,319.37515166098757,0.0,3.821811023723907,14.841366142127839,39.244329065872606,54.085695208000445,0.4
TRIP_20201,EC_AP-46_000,AP-46_EC000,320.40004008485846,0.0,5.757934789641592,4.798278991367994,33.093036119412986,37.89131511078098,0.4
TRIP_10829,EC_A-68_004,A-68_EC004,322.8301524404807,0.0,2.2038208545504596,9.182586893960249,46.14007566654352,55.322662560503765,0.4
TRIP_13845,EC_AP-46_000,AP-46_EC000,324.78828420855535,0.0,4.477855377758477,2.466528864180084,42.533471135819916,45.0,0.4
TRIP_15227,EC_A-8_000,A-8_EC000,327.22433312416575,0.0,3.0497472019972065,6.861931204493715,52.75088284431512,59.612814048808836,0.4
TRIP_14961,EC_A-92_014,A-92_EC014,327.6572514181194,0.0,17.647309824256233,29.412183040427053,32.10910202650385,61.5212850669309,0.4
TRIP_15569,EC_A-8_000,A-8_EC000,328.52893416490105,0.0,1.1653211805071966,4.855504918779985,54.06343891398617,58.91894383276615,0.4
TRIP_15411,EC_A-8_000,A-8_EC000,328.932967415301,0.0,3.5066063254439177,5.844343875739863,30.075987164043337,35.9203310397832,0.4
TRIP_22368,EC_A-8_000,A-8_EC000,329.44063633209225,0.0,4.874207131380603,10.966966045606355,45.686792360500185,56.65375840610654,0.4
TRIP_20285,EC_AP-46_000,AP-46_EC000,333.00656369687164,0.0,12.072074794170305,10.060062328475254,34.06202392057523,44.12208624905048,0.4
TRIP_17490,EC_A-1_014,A-1_EC014,339.0457140784092,0.0,3.852155978024358,13.337194758933165,54.912805241066835,68.25,0.4
TRIP_17892,EC_AP-1_000,AP-1_EC000,340.99879462151694,0.0,8.18925160570133,24.56775481710399,31.107254087982646,55.675008905086635,0.4
TRIP_19994,EC_AP-46_000,AP-46_EC000,347.54041764868293,0.0,5.650888520033453,4.709073766694544,51.554523554469235,56.26359732116378,0.4
TRIP_12975,EC_AP-7_035,AP-7_EC035,349.3582371598149,0.0,14.44674431332243,33.40340563380441,34.84659436619559,68.25,0.4
TRIP_15523,EC_A-8_000,A-8_EC000,349.6319425271259,0.0,2.826888604819323,6.360499360843477,50.958934466939155,57.31943382778263,0.4
TRIP_01039,EC_A-1_014,A-1_EC014,350.1504754250799,0.0,7.234577009552469,13.491984318004675,56.57801568199533,70.07000000000001,0.4
TRIP_17709,EC_A-1_014,A-1_EC014,352.60228889219087,0.0,4.295453573082097,9.40157974085141,55.070870689247165,64.47245043009858,0.4
TRIP_10898,EC_A-68_004,A-68_EC004,355.7406528011005,0.0,1.7409313636115307,7.253880681714712,46.613214632127686,53.8670953138424,0.4
TRIP_17453,EC_A-1_014,A-1_EC014,355.74773920199,0.0,8.799573713527975,17.013226901949565,53.05677309805044,70.07000000000001,0.4
TRIP_11652,EC_A-7_025,A-7_EC025,356.5872252992585,0.0,7.534804961368844,24.841804238197383,45.228195761802624,70.07000000000001,0.4
TRIP_15499,EC_A-8_000,A-8_EC000,358.3152549540811,0.0,2.5689396216670017,10.703915090279175,41.54686374335988,52.25077883363905,0.4
TRIP_21794,EC_A-68_004,A-68_EC004,359.02959901869247,0.0,6.827928707759415,15.362839592458684,42.4953437102954,57.858183302754085,0.4
TRIP_15666,EC_A-8_000,A-8_EC000,359.2397626789778,0.0,2.276549933077851,9.485624721157713,45.05628192824303,54.541906649400744,0.4
TRIP_17915,EC_A-1_014,A-1_EC014,360.8742636145265,0.0,8.065346944732932,14.243597115272316,44.256402884727684,58.5,0.4
TRIP_07529,EC_AP-6_014,AP-6_EC014,361.16582409684935,0.0,8.582081479910133,19.3096833297978,24.761006806359795,44.070690136157594,0.4
TRIP_21201,EC_AP-6_014,AP-6_EC014,361.65895540491334,0.0,9.939023365763376,22.362802572967595,37.135681261221244,59.49848383418884,0.4
TRIP_10219,EC_A-67_009,A-67_EC009,363.0504245887622,0.0,27.317261425867997,22.764384521556664,32.856581043168035,55.6209655647247,0.4
TRIP_22496,EC_AP-8_010,AP-8_EC010,363.13027424745025,0.0,13.51052126229687,27.02104252459374,28.104407866206586,55.125450390800324,0.4
TRIP_12028,EC_A-7_025,A-7_EC025,363.99680740110597,0.0,11.468858969559115,22.18618073541461,33.01381926458539,55.2,0.4
