agent_id,station_id,node_id,sim_time_min,wait_time_min,charge_time_min,energy_kwh,soc_before_kwh,soc_after_kwh,price_per_kwh
TRIP_20216,EC_AP-46_000,AP-46_EC000,284.463353565915,0.0,7.015971570241618,5.846642975201348,37.76456990953658,43.61121288473793,0.4
TRIP_15298,EC_A-8_000,A-8_EC000,317.43666823739704,0.0,3.338414455411666,6.676828910823332,40.671862465016666,47.34869137584,0.4
TRIP_15377,EC_A-8_000,A-8_EC000,318.4843773039953,0.0,2.931036666731651,11.382192389141245,42.7035028188592,54.085695208000445,0.4
TRIP_10829,EC_A-68_004,A-68_EC004,322.40299732545395,0.0,1.776665739523745,7.402773914682271,47.919888645821494,55.322662560503765,0.4
TRIP_15227,EC_A-8_000,A-8_EC000,327.1004863863354,0.0,2.925900464166814,6.5832760443753315,53.029538004433505,59.612814048808836,0.4
TRIP_15569,EC_A-8_000,A-8_EC000,327.9330753255293,0.0,0.5694623411354348,2.3727597547309784,56.546184078035175,58.91894383276615,0.4
TRIP_22368,EC_A-8_000,A-8_EC000,328.8385299194,0.0,4.2721007186883515,9.61222661704879,47.04153178905775,56.65375840610654,0.4
TRIP_11185,EC_AP-68_002,AP-68_EC002,329.7764417311766,0.0,10.108817261666285,30.32645178499886,24.28688415108693,54.61333593608579,0.4
TRIP_15411,EC_A-8_000,A-8_EC000,329.9762860119316,0.0,4.54992492207455,7.583208203457584,28.337122836325616,35.9203310397832,0.4
TRIP_20201,EC_AP-46_000,AP-46_EC000,330.4967878386243,0.0,15.854682543407396,13.212235452839497,24.679079657941482,37.89131511078098,0.4
TRIP_15490,EC_A-8_000,A-8_EC000,333.3917099219878,0.0,1.3670761080585032,4.670843369199886,61.69488542701352,66.3657287962134,0.4
TRIP_04675,EC_A-3_013,A-3_EC013,334.75032301958055,0.0,15.938086596260776,33.76228952597212,19.017710474027876,52.78,0.4
TRIP_13845,EC_AP-46_000,AP-46_EC000,337.48235823962295,10.186359007827434,6.985570400998653,4.338132014471178,40.66186798552882,45.0,0.4
TRIP_14961,EC_A-92_015,A-92_EC015,338.2170880799867,0.0,39.4112811766854,39.4112811766854,22.1100038902455,61.5212850669309,0.4
TRIP_17490,EC_A-1_014,A-1_EC014,339.37664131208135,0.0,4.183083211696494,14.716058232567065,53.533941767432935,68.25,0.4
TRIP_13968,EC_AP-46_000,AP-46_EC000,340.95721283002376,0.0,26.421062159133697,19.30409664977642,48.94590335022358,68.25,0.4
TRIP_17892,EC_AP-1_000,AP-1_EC000,341.37236813676583,0.0,8.562825120950208,25.688475362850625,29.98653354223601,55.675008905086635,0.4
TRIP_00933,EC_AP-68_002,AP-68_EC002,342.5945660127512,0.0,19.55127490410204,42.71773408743883,24.875977230169052,67.59371131760788,0.4
TRIP_24405,EC_A-66_015,A-66_EC015,343.0576078452542,0.0,6.814219272894956,13.628438545789912,35.39838382440579,49.0268223701957,0.4
TRIP_13439,EC_AP-7_035,AP-7_EC035,343.9228334164492,0.0,15.709190522580368,36.55952115694926,31.69047884305074,68.25,0.4
TRIP_04128,EC_A-3_009,A-3_EC009,346.7724147878053,0.0,17.104396538395463,32.32169630259738,26.17830369740262,58.5,0.4
TRIP_15523,EC_A-8_000,A-8_EC000,352.31158890647725,0.0,5.5065349841706945,12.389703714384062,44.92973011339857,57.31943382778263,0.4
TRIP_20285,EC_AP-46_000,AP-46_EC000,352.763405609143,16.54786933692162,15.281047369520016,12.734206141266679,31.387880107783804,44.12208624905048,0.4
TRIP_17453,EC_A-1_014,A-1_EC014,354.5189983498677,0.0,7.570832861405667,14.248559984674372,55.821440015325635,70.07000000000001,0.4
TRIP_15316,EC_A-8_000,A-8_EC000,354.6799105996131,0.0,6.565914048398115,22.43353966536023,34.99817453136163,57.431714196721856,0.4
TRIP_10898,EC_A-68_004,A-68_EC004,355.752651823073,0.0,1.7529303855840426,7.303876606600177,46.56321870724222,53.8670953138424,0.4
TRIP_02878,EC_A-23_005,A-23_EC005,355.92792006634875,0.0,41.64848243574674,38.985468737116605,16.214531262883398,55.2,0.4
TRIP_01225,EC_AP-68_003,AP-68_EC003,356.1047276223683,0.0,20.964628750072215,40.042160725950886,18.457839274049114,58.5,0.4
TRIP_11652,EC_A-7_025,A-7_EC025,356.3896689538453,0.0,7.3372486159555885,24.11743097168211,45.952569028317896,70.07000000000001,0.4
TRIP_03963,EC_A-3_009,A-3_EC009,358.66799162031606,0.0,14.651277220013267,32.32824899723526,25.271751002764745,57.6,0.4
TRIP_15499,EC_A-8_000,A-8_EC000,359.63541704381777,0.0,3.88910171140369,16.20459046418204,36.04618836945701,52.25077883363905,0.4
TRIP_21794,EC_A-68_004,A-68_EC004,360.3412045612864,0.0,8.13953425035338,18.313952063295105,39.54423123945898,57.858183302754085,0.4
TRIP_24398,EC_A-66_015,A-66_EC015,360.49782313450385,0.0,5.607293498873187,23.363722911971614,35.75470486626872,59.11842777824033,0.4
TRIP_14405,EC_AP-46_000,AP-46_EC000,361.1800344639773,0.0,48.82179404582144,40.39211971233096,29.150768544956684,69.54288825728764,0.4
TRIP_15666,EC_A-8_000,A-8_EC000,361.1934098188719,0.0,4.230197072971893,17.625821137382886,36.91608551201786,54.541906649400744,0.4
TRIP_03632,EC_A-3_009,A-3_EC009,361.43722893815465,0.0,20.749728912675316,49.16086713218663,19.08913286781337,68.25,0.4
TRIP_12028,EC_A-7_025,A-7_EC025,362.8284782255182,0.0,10.300529793971368,19.65480085497449,35.545199145025514,55.2,0.4
TRIP_07529,EC_AP-6_014,AP-6_EC014,363.587529314643,0.0,11.003786697703763,24.758520069833466,19.31217006632413,44.070690136157594,0.4
TRIP_22496,EC_AP-8_010,AP-8_EC010,364.3498012784529,0.0,14.730048293299557,29.460096586599114,25.66535380420121,55.125450390800324,0.4
TRIP_10901,EC_A-68_004,A-68_EC004,365.10030557988017,0.0,2.6807396250706503,10.410205544024357,49.28612684463524,59.6963323886596,0.4
TRIP_10060,EC_A-67_009,A-67_EC009,365.25233006924896,0.0,26.334311344092242,21.945259453410202,33.46238340338171,55.40764285679191,0.4
TRIP_01039,EC_A-1_014,A-1_EC014,365.8600008765213,0.0,22.944102460993943,48.838416583747986,21.231583416252022,70.07000000000001,0.4
TRIP_17786,EC_A-1_014,A-1_EC014,366.5383458100546,0.0,11.304534685722889,24.519183083891043,33.08081691610896,57.6,0.4
TRIP_17915,EC_A-1_014,A-1_EC014,367.4836178171912,0.0,14.674701147397633,27.462305520601717,31.037694479398283,58.5,0.4
TRIP_17709,EC_A-1_014,A-1_EC014,367.545032375915,0.0,19.238197056806264,43.02275257923078,21.449697850867793,64.47245043009858,0.4
TRIP_09723,EC_A-67_002,A-67_EC002,367.75538806388585,0.0,18.38998864721773,15.32499053934811,28.170601441313654,43.495591980661764,0.4
TRIP_10769,EC_A-68_004,A-68_EC004,368.3833164631824,0.0,2.8812678333265183,6.722958277761876,40.51894844023282,47.241906717994695,0.4
TRIP_12104,EC_AP-7_023,AP-7_EC023,368.49098186306105,0.0,18.530034215331472,43.611630388827024,24.63836961117298,68.25,0.4
TRIP_18470,EC_A-2_023,A-2_EC023,368.7505435199296,0.0,10.89958216123403,44.15091346687025,21.73882650653367,65.88973997340392,0.4
TRIP_21201,EC_AP-6_014,AP-6_EC014,369.06225439198676,0.0,17.342322352836778,39.02022529388275,20.478258540306086,59.49848383418884,0.4
TRIP_01034,EC_A-1_014,A-1_EC014,369.26654944645594,0.0,4.735059384374158,17.015958952057332,51.23404104794267,68.25,0.4
TRIP_10493,EC_A-68_004,A-68_EC004,369.41493829294944,0.0,4.154667525446634,8.309335050893267,40.75022290081145,49.05955795170472,0.4
TRIP_01175,EC_A-1_014,A-1_EC014,369.61022217754805,0.0,3.8277122869966163,13.235346046317574,55.014653953682426,68.25,0.4
TRIP_14159,EC_AP-46_000,AP-46_EC000,370.6514450340281,18.98203016306047,29.694232204004347,24.745193503336957,33.05280190392845,57.797995407265404,0.4
TRIP_19994,EC_AP-46_000,AP-46_EC000,370.81327186645603,19.290505335327794,9.633237402478736,8.027697835398946,48.23589948576483,56.26359732116378,0.4
TRIP_12236,EC_A-7_025,A-7_EC025,371.29316593165714,0.0,7.482872921165114,28.465182022019647,39.78481797798035,68.25,0.4
TRIP_03842,EC_A-3_011,A-3_EC011,372.0652407639371,0.0,8.703637962880432,19.45833737004149,44.14720242362171,63.6055397936632,0.4
TRIP_00762,EC_A-1_014,A-1_EC014,372.5141361676584,0.0,4.410142842817681,15.662140028905341,52.58785997109466,68.25,0.4
TRIP_18224,EC_A-2_021,A-2_EC021,372.6871206200873,0.0,9.98821962566321,30.442581437910945,45.917418562089054,76.36,0.4
TRIP_21926,EC_A-68_004,A-68_EC004,373.95560232972485,0.0,2.4865648747298046,4.973129749459609,41.65853791197799,46.6316676614376,0.4
TRIP_10359,EC_A-68_015,A-68_EC015,374.92790062122793,0.0,33.77689206082454,26.666764889396788,19.23323511060321,45.9,0.4
TRIP_15232,EC_A-8_000,A-8_EC000,375.0872454448933,0.0,7.922401749291341,18.485604081679796,17.087873534437733,35.57347761611753,0.4
TRIP_04249,EC_A-3_012,A-3_EC012,375.28159526246196,0.0,12.554991478753456,23.222886183313364,35.27711381668664,58.5,0.4
TRIP_16396,EC_A-92_005,A-92_EC005,375.33988649248556,0.0,18.432865068478343,34.978633362763134,23.521366637236863,58.5,0.4
TRIP_20901,EC_AP-6_014,AP-6_EC014,375.34694454343776,6.196146080848337,11.75941522879475,26.458684264788186,30.570560234909106,57.02924449969729,0.4
TRIP_21967,EC_A-68_004,A-68_EC004,375.7114758068378,0.0,1.9128107550222881,7.970044812592867,48.92089972110546,56.890944533698324,0.4
TRIP_24383,EC_A-66_014,A-66_EC014,375.8171357241213,0.0,11.466723993704418,22.933447987408837,23.498029134636408,46.431477122045244,0.4
